TS,C1:M200.r2521[0],C2:M200.r2665,C3:M200.r78[0],Label
2020-08-04 13:36:09.873599,45008.0,45000.0,-2.144334,1
2020-08-04 13:36:09.878600,45008.0,45000.0,-2.140702,1
2020-08-04 13:36:09.884598,45008.0,45000.0,-2.151477,1
2020-08-04 13:36:09.889601,45008.0,45000.0,-2.117937,1
2020-08-04 13:36:09.894601,45008.0,45000.0,-2.137465,1
2020-08-04 13:36:09.900600,45008.0,45000.0,-2.138145,1
2020-08-04 13:36:09.905604,45008.0,45000.0,-2.1179360000000003,1
2020-08-04 13:36:09.911599,45008.0,45000.0,-2.148883,1
2020-08-04 13:36:09.917601,45008.0,45000.0,-2.089082,1
2020-08-04 13:36:09.923597,45008.0,45000.0,-2.157115,1
2020-08-04 13:36:09.928598,45008.0,45000.0,-2.106738,1
2020-08-04 13:36:09.933601,45008.0,45000.0,-2.109787,1
2020-08-04 13:36:09.938601,45008.0,45000.0,-2.1307169999999998,1
2020-08-04 13:36:09.944599,45008.0,45000.0,-2.128304,1
2020-08-04 13:36:09.949600,45008.0,45000.0,-2.1705360000000002,1
2020-08-04 13:36:09.955600,45008.0,45000.0,-2.119896,1
2020-08-04 13:36:09.960601,45008.0,45000.0,-2.125756,1
2020-08-04 13:36:09.966601,45008.0,45000.0,-2.125841,1
2020-08-04 13:36:09.972600,45008.0,45000.0,-2.125536,1
2020-08-04 13:36:09.978602,45008.0,45000.0,-2.128204,1
2020-08-04 13:36:09.984599,45008.0,45000.0,-2.0964270000000003,1
2020-08-04 13:36:09.989601,45008.0,45000.0,-2.111452,1
2020-08-04 13:36:09.995601,45008.0,45000.0,-2.13901,1
2020-08-04 13:36:10.001603,45008.0,45000.0,-2.073734,1
2020-08-04 13:36:10.009601,45008.0,45000.0,-2.103834,1
2020-08-04 13:36:10.015602,45008.0,45000.0,-2.0874919999999997,1
2020-08-04 13:36:10.022599,45008.0,45000.0,-2.107955,1
2020-08-04 13:36:10.027603,45008.0,45000.0,-2.0598349999999996,1
2020-08-04 13:36:10.033601,45007.0,45000.0,-2.050234,1
2020-08-04 13:36:10.038605,45007.0,45000.0,-2.107982,1
2020-08-04 13:36:10.044600,45007.0,45000.0,-2.005692,1
2020-08-04 13:36:10.051617,45007.0,45000.0,-1.990111,1
2020-08-04 13:36:10.058602,45007.0,45000.0,-1.943085,1
2020-08-04 13:36:10.063602,45007.0,45000.0,-1.967128,1
2020-08-04 13:36:10.069600,45007.0,45000.0,-1.9502650000000001,1
2020-08-04 13:36:10.074602,45007.0,45000.0,-1.8887470000000002,1
2020-08-04 13:36:10.080605,45007.0,45000.0,-1.896673,1
2020-08-04 13:36:10.087613,45007.0,45000.0,-1.901993,1
2020-08-04 13:36:10.096628,45006.0,45000.0,-1.859057,1
2020-08-04 13:36:10.102606,45006.0,45000.0,-1.84936,1
2020-08-04 13:36:10.108600,45006.0,45000.0,-1.809351,1
2020-08-04 13:36:10.113601,45006.0,45000.0,-1.77993,1
2020-08-04 13:36:10.119602,45006.0,45000.0,-1.734217,1
2020-08-04 13:36:10.125602,45006.0,45000.0,-1.7549310000000002,1
2020-08-04 13:36:10.131599,45006.0,45000.0,-1.6894049999999998,1
2020-08-04 13:36:10.136601,45006.0,45000.0,-1.6596400000000002,1
2020-08-04 13:36:10.142600,45005.0,45000.0,-1.660643,1
2020-08-04 13:36:10.147600,45005.0,45000.0,-1.627775,1
2020-08-04 13:36:10.152602,45005.0,45000.0,-1.59992,1
2020-08-04 13:36:10.159604,45005.0,45000.0,-1.513647,1
2020-08-04 13:36:10.165604,45004.0,45000.0,-1.492795,1
2020-08-04 13:36:10.171601,45004.0,45000.0,-1.448056,1
2020-08-04 13:36:10.176602,45004.0,45000.0,-1.454474,1
2020-08-04 13:36:10.182595,45004.0,45000.0,-1.344336,1
2020-08-04 13:36:10.188595,45003.0,45000.0,-1.334769,1
2020-08-04 13:36:10.193596,45003.0,45000.0,-1.306764,1
2020-08-04 13:36:10.198601,45003.0,45000.0,-1.323472,1
2020-08-04 13:36:10.204600,45003.0,45000.0,-1.224553,1
2020-08-04 13:36:10.210598,45002.0,45000.0,-1.236491,1
2020-08-04 13:36:10.215598,45002.0,45000.0,-1.1775,1
2020-08-04 13:36:10.220600,45002.0,45000.0,-1.1647049999999999,1
2020-08-04 13:36:10.226598,45002.0,45000.0,-1.122427,1
2020-08-04 13:36:10.232597,45001.0,45000.0,-1.132782,1
2020-08-04 13:36:10.238598,45001.0,45000.0,-1.05782,1
2020-08-04 13:36:10.244596,45001.0,45000.0,-1.04426,1
2020-08-04 13:36:10.249597,45001.0,45000.0,-0.9955930000000001,1
2020-08-04 13:36:10.254599,45000.0,45000.0,-0.9932620000000001,1
2020-08-04 13:36:10.259600,45000.0,45000.0,-1.009136,1
2020-08-04 13:36:10.265597,45000.0,45000.0,-0.942154,1
2020-08-04 13:36:10.270597,45000.0,45000.0,-0.9413520000000001,1
2020-08-04 13:36:10.275599,44999.0,45000.0,-0.954993,1
2020-08-04 13:36:10.281598,44999.0,45000.0,-0.9309860000000001,1
2020-08-04 13:36:10.286600,44999.0,45000.0,-0.9439270000000001,1
2020-08-04 13:36:10.292600,44999.0,45000.0,-0.9168540000000001,1
2020-08-04 13:36:10.298598,44998.0,45000.0,-0.8689180000000001,1
2020-08-04 13:36:10.304598,44998.0,45000.0,-0.85862,1
2020-08-04 13:36:10.309602,44997.0,45000.0,-0.8497389999999999,1
2020-08-04 13:36:10.315599,44997.0,45000.0,-0.825098,1
2020-08-04 13:36:10.320600,44997.0,45000.0,-0.8532299999999999,1
2020-08-04 13:36:10.326613,44997.0,45000.0,-0.790898,1
2020-08-04 13:36:10.332610,44997.0,45000.0,-0.799557,1
2020-08-04 13:36:10.338608,44997.0,45000.0,-0.8326469999999999,1
2020-08-04 13:36:10.344602,44997.0,45000.0,-0.7702100000000001,1
2020-08-04 13:36:10.350613,44997.0,45000.0,-0.7605770000000001,1
2020-08-04 13:36:10.355620,44996.0,45000.0,-0.803926,1
2020-08-04 13:36:10.360681,44996.0,45000.0,-0.7847310000000001,1
2020-08-04 13:36:10.365682,44996.0,45000.0,-0.700939,1
2020-08-04 13:36:10.371683,44996.0,45000.0,-0.794535,1
2020-08-04 13:36:10.379661,44995.0,45000.0,-0.714526,1
2020-08-04 13:36:10.384663,44995.0,45000.0,-0.729168,1
2020-08-04 13:36:10.389676,44995.0,45000.0,-0.706823,1
2020-08-04 13:36:10.394757,44995.0,45000.0,-0.688278,1
2020-08-04 13:36:10.399836,44995.0,45000.0,-0.682923,1
2020-08-04 13:36:10.405749,44995.0,45000.0,-0.649341,1
2020-08-04 13:36:10.411796,44994.0,45000.0,-0.7199909999999999,1
2020-08-04 13:36:10.417749,44994.0,45000.0,-0.697298,1
2020-08-04 13:36:10.422794,44994.0,45000.0,-0.6540189999999999,1
2020-08-04 13:36:10.428788,44994.0,45000.0,-0.652695,1
2020-08-04 13:36:10.433840,44994.0,45000.0,-0.643091,1
2020-08-04 13:36:10.440739,44994.0,45000.0,-0.682906,1
2020-08-04 13:36:10.445872,44994.0,45000.0,-0.674214,1
2020-08-04 13:36:10.451797,44994.0,45000.0,-0.654087,1
2020-08-04 13:36:10.457752,44993.0,45000.0,-0.657315,1
2020-08-04 13:36:10.463753,44993.0,45000.0,-0.644097,1
2020-08-04 13:36:10.468807,44993.0,45000.0,-0.672659,1
2020-08-04 13:36:10.474742,44993.0,45000.0,-0.6727069999999999,1
2020-08-04 13:36:10.479870,44993.0,45000.0,-0.6234460000000001,1
2020-08-04 13:36:10.485744,44993.0,45000.0,-0.626373,1
2020-08-04 13:36:10.490766,44993.0,45000.0,-0.6562680000000001,1
2020-08-04 13:36:10.497751,44993.0,45000.0,-0.617638,1
2020-08-04 13:36:10.502758,44993.0,45000.0,-0.678294,1
2020-08-04 13:36:10.507787,44993.0,45000.0,-0.606596,1
2020-08-04 13:36:10.513751,44993.0,45000.0,-0.625913,1
2020-08-04 13:36:10.519737,44993.0,45000.0,-0.6661600000000001,1
2020-08-04 13:36:10.525794,44993.0,45000.0,-0.6321180000000001,1
2020-08-04 13:36:10.532740,44993.0,45000.0,-0.599237,1
2020-08-04 13:36:10.537758,44993.0,45000.0,-0.6208640000000001,1
2020-08-04 13:36:10.543740,44993.0,45000.0,-0.629645,1
2020-08-04 13:36:10.549750,44993.0,45000.0,-0.6129560000000001,1
2020-08-04 13:36:10.554872,44993.0,45000.0,-0.664829,1
2020-08-04 13:36:10.560874,44993.0,45000.0,-0.625468,1
2020-08-04 13:36:10.566762,44993.0,45000.0,-0.626401,1
2020-08-04 13:36:10.573813,44992.0,45000.0,-0.6442439999999999,1
2020-08-04 13:36:10.580753,44992.0,45000.0,-0.620911,1
2020-08-04 13:36:10.586787,44992.0,45000.0,-0.637933,1
2020-08-04 13:36:10.592810,44992.0,45000.0,-0.6176159999999999,1
2020-08-04 13:36:10.598743,44992.0,45000.0,-0.643364,1
2020-08-04 13:36:10.604745,44992.0,45000.0,-0.636117,1
2020-08-04 13:36:10.609769,44992.0,45000.0,-0.656755,1
2020-08-04 13:36:10.614807,44992.0,45000.0,-0.670481,1
2020-08-04 13:36:10.621760,44992.0,45000.0,-0.6246430000000001,1
2020-08-04 13:36:10.628750,44992.0,45000.0,-0.6855760000000001,1
2020-08-04 13:36:10.633836,44992.0,45000.0,-0.643255,1
2020-08-04 13:36:10.638838,44992.0,45000.0,-0.671964,1
2020-08-04 13:36:10.645739,44992.0,45000.0,-0.701829,1
2020-08-04 13:36:10.651738,44992.0,45000.0,-0.644027,1
2020-08-04 13:36:10.656748,44992.0,45000.0,-0.704849,1
2020-08-04 13:36:10.663736,44992.0,45000.0,-0.728783,1
2020-08-04 13:36:10.668750,44992.0,45000.0,-0.729216,1
2020-08-04 13:36:10.674733,44992.0,45000.0,-0.764901,1
2020-08-04 13:36:10.680782,44992.0,45000.0,-0.724118,1
2020-08-04 13:36:10.685793,44992.0,45000.0,-0.7128680000000001,1
2020-08-04 13:36:10.692737,44992.0,45000.0,-0.823197,1
2020-08-04 13:36:10.697788,44992.0,45000.0,-0.777172,1
2020-08-04 13:36:10.703737,44992.0,45000.0,-0.8472370000000001,1
2020-08-04 13:36:10.710735,44992.0,45000.0,-0.865366,1
2020-08-04 13:36:10.716739,44992.0,45000.0,-0.8804190000000001,1
2020-08-04 13:36:10.722765,44992.0,45000.0,-0.853533,1
2020-08-04 13:36:10.727768,44992.0,45000.0,-0.9148280000000001,1
2020-08-04 13:36:10.732778,44992.0,45000.0,-0.9343809999999999,1
2020-08-04 13:36:10.738761,44993.0,45000.0,-0.9983719999999999,1
2020-08-04 13:36:10.744766,44993.0,45000.0,-0.9893200000000001,1
2020-08-04 13:36:10.750765,44993.0,45000.0,-1.0717809999999999,1
2020-08-04 13:36:10.756736,44993.0,45000.0,-1.101059,1
2020-08-04 13:36:10.762765,44993.0,45000.0,-1.1272870000000002,1
2020-08-04 13:36:10.768729,44993.0,45000.0,-1.1896719999999998,1
2020-08-04 13:36:10.773751,44994.0,45000.0,-1.202186,1
2020-08-04 13:36:10.779757,44994.0,45000.0,-1.217902,1
2020-08-04 13:36:10.785730,44994.0,45000.0,-1.27472,1
2020-08-04 13:36:10.790734,44994.0,45000.0,-1.333828,1
2020-08-04 13:36:10.796729,44995.0,45000.0,-1.362832,1
2020-08-04 13:36:10.802729,44995.0,45000.0,-1.400544,1
2020-08-04 13:36:10.807729,44995.0,45000.0,-1.362659,1
2020-08-04 13:36:10.812735,44995.0,45000.0,-1.434697,1
2020-08-04 13:36:10.818734,44996.0,45000.0,-1.504791,1
2020-08-04 13:36:10.824734,44996.0,45000.0,-1.4798790000000002,1
2020-08-04 13:36:10.829734,44996.0,45000.0,-1.5325280000000001,1
2020-08-04 13:36:10.834734,44996.0,45000.0,-1.591596,1
2020-08-04 13:36:10.840734,44997.0,45000.0,-1.586658,1
2020-08-04 13:36:10.846729,44997.0,45000.0,-1.582751,1
2020-08-04 13:36:10.851736,44997.0,45000.0,-1.620854,1
2020-08-04 13:36:10.857732,44997.0,45000.0,-1.589799,1
2020-08-04 13:36:10.862747,44998.0,45000.0,-1.6567509999999999,1
2020-08-04 13:36:10.867766,44998.0,45000.0,-1.6304299999999998,1
2020-08-04 13:36:10.872800,44998.0,45000.0,-1.6670470000000002,1
2020-08-04 13:36:10.879749,44998.0,45000.0,-1.7236330000000002,1
2020-08-04 13:36:10.884787,44999.0,45000.0,-1.6750029999999998,1
2020-08-04 13:36:10.889829,44999.0,45000.0,-1.698125,1
2020-08-04 13:36:10.895731,44999.0,45000.0,-1.664632,1
2020-08-04 13:36:10.900817,44999.0,45000.0,-1.7332150000000002,1
2020-08-04 13:36:10.905837,45000.0,45000.0,-1.730011,1
2020-08-04 13:36:10.911844,45000.0,45000.0,-1.7005130000000002,1
2020-08-04 13:36:10.917803,45000.0,45000.0,-1.7499470000000001,1
2020-08-04 13:36:10.922827,45000.0,45000.0,-1.7579240000000005,1
2020-08-04 13:36:10.928733,45000.0,45000.0,-1.748362,1
2020-08-04 13:36:10.933839,45000.0,45000.0,-1.765936,1
2020-08-04 13:36:10.939772,45000.0,45000.0,-1.7483819999999999,1
2020-08-04 13:36:10.944866,45000.0,45000.0,-1.7109509999999999,1
2020-08-04 13:36:10.949870,45001.0,45000.0,-1.7755450000000002,1
2020-08-04 13:36:10.955475,45001.0,45000.0,-1.767522,1
2020-08-04 13:36:10.961469,45001.0,45000.0,-1.731728,1
2020-08-04 13:36:10.967470,45001.0,45000.0,-1.805926,1
2020-08-04 13:36:10.973465,45002.0,45000.0,-1.8274439999999998,1
2020-08-04 13:36:10.978465,45002.0,45000.0,-1.830646,1
2020-08-04 13:36:10.983475,45002.0,45000.0,-1.7334759999999998,1
2020-08-04 13:36:10.989472,45002.0,45000.0,-1.86263,1
2020-08-04 13:36:10.994606,45002.0,45000.0,-1.848268,1
2020-08-04 13:36:10.999615,45002.0,45000.0,-1.8705919999999998,1
2020-08-04 13:36:11.005544,45003.0,45000.0,-1.873103,1
2020-08-04 13:36:11.011471,45003.0,45000.0,-1.91775,1
2020-08-04 13:36:11.016541,45003.0,45000.0,-1.8660310000000002,1
2020-08-04 13:36:11.022472,45003.0,45000.0,-1.970534,1
2020-08-04 13:36:11.027496,45003.0,45000.0,-1.937904,1
2020-08-04 13:36:11.033552,45003.0,45000.0,-1.9969419999999998,1
2020-08-04 13:36:11.038554,45004.0,45000.0,-1.989039,1
2020-08-04 13:36:11.044476,45004.0,45000.0,-2.035344,1
2020-08-04 13:36:11.049621,45004.0,45000.0,-2.064781,1
2020-08-04 13:36:11.055557,45004.0,45000.0,-2.0809439999999997,1
2020-08-04 13:36:11.061467,45004.0,45000.0,-2.093858,1
2020-08-04 13:36:11.067562,45004.0,45000.0,-2.112911,1
2020-08-04 13:36:11.073471,45005.0,45000.0,-2.169177,1
2020-08-04 13:36:11.078475,45005.0,45000.0,-2.133923,1
2020-08-04 13:36:11.083608,45005.0,45000.0,-2.2059830000000002,1
2020-08-04 13:36:11.089556,45005.0,45000.0,-2.215464,1
2020-08-04 13:36:11.095469,45005.0,45000.0,-2.263474,1
2020-08-04 13:36:11.100473,45005.0,45000.0,-2.234693,1
2020-08-04 13:36:11.105526,45005.0,45000.0,-2.209504,1
2020-08-04 13:36:11.111468,45005.0,45000.0,-2.257214,1
2020-08-04 13:36:11.116472,45006.0,45000.0,-2.244612,1
2020-08-04 13:36:11.122470,45006.0,45000.0,-2.267144,1
2020-08-04 13:36:11.127475,45006.0,45000.0,-2.215533,1
2020-08-04 13:36:11.132503,45006.0,45000.0,-2.318448,1
2020-08-04 13:36:11.138471,45006.0,45000.0,-2.2249529999999997,1
2020-08-04 13:36:11.144471,45006.0,45000.0,-2.218738,1
2020-08-04 13:36:11.149488,45006.0,45000.0,-2.174214,1
2020-08-04 13:36:11.155471,45006.0,45000.0,-2.237372,1
2020-08-04 13:36:11.161467,45007.0,45000.0,-2.2179290000000003,1
2020-08-04 13:36:11.166472,45007.0,45000.0,-2.200822,1
2020-08-04 13:36:11.172475,45007.0,45000.0,-2.162131,1
2020-08-04 13:36:11.177497,45007.0,45000.0,-2.1549419999999997,1
2020-08-04 13:36:11.183490,45007.0,45000.0,-2.150415,1
2020-08-04 13:36:11.189468,45007.0,45000.0,-2.0896689999999998,1
2020-08-04 13:36:11.194469,45007.0,45000.0,-2.061727,1
2020-08-04 13:36:11.200467,45007.0,45000.0,-2.068959,1
2020-08-04 13:36:11.205469,45007.0,45000.0,-2.042568,1
2020-08-04 13:36:11.210469,45007.0,45000.0,-2.065687,1
2020-08-04 13:36:11.215503,45007.0,45000.0,-2.032273,1
2020-08-04 13:36:11.221502,45007.0,45000.0,-1.956452,1
2020-08-04 13:36:11.227471,45007.0,45000.0,-2.05698,1
2020-08-04 13:36:11.232504,45007.0,45000.0,-2.004281,1
2020-08-04 13:36:11.238467,45007.0,45000.0,-1.986389,1
2020-08-04 13:36:11.243472,45007.0,45000.0,-1.962689,1
2020-08-04 13:36:11.248505,45007.0,45000.0,-1.9802490000000001,1
2020-08-04 13:36:11.253505,45007.0,45000.0,-1.999946,1
2020-08-04 13:36:11.259482,45007.0,45000.0,-1.880481,1
2020-08-04 13:36:11.265502,45007.0,45000.0,-1.8402209999999999,1
2020-08-04 13:36:11.270502,45007.0,45000.0,-1.908809,1
2020-08-04 13:36:11.276468,45007.0,45000.0,-1.835359,1
2020-08-04 13:36:11.282466,45007.0,45000.0,-1.871082,1
2020-08-04 13:36:11.287466,45007.0,45000.0,-1.881562,1
2020-08-04 13:36:11.292467,45007.0,45000.0,-1.807194,1
2020-08-04 13:36:11.297479,45007.0,45000.0,-1.819229,1
2020-08-04 13:36:11.302496,45006.0,45000.0,-1.7839610000000001,1
2020-08-04 13:36:11.308494,45006.0,45000.0,-1.7769,1
2020-08-04 13:36:11.313497,45006.0,45000.0,-1.7975150000000002,1
2020-08-04 13:36:11.319469,45006.0,45000.0,-1.7653830000000001,1
2020-08-04 13:36:11.324470,45006.0,45000.0,-1.746316,1
2020-08-04 13:36:11.329502,45006.0,45000.0,-1.7239360000000001,1
2020-08-04 13:36:11.335471,45006.0,45000.0,-1.700924,1
2020-08-04 13:36:11.340472,45006.0,45000.0,-1.7652830000000002,1
2020-08-04 13:36:11.346477,45006.0,45000.0,-1.763685,1
2020-08-04 13:36:11.352503,45006.0,45000.0,-1.728637,1
2020-08-04 13:36:11.358470,45006.0,45000.0,-1.716425,1
2020-08-04 13:36:11.364470,45006.0,45000.0,-1.719509,1
2020-08-04 13:36:11.369470,45005.0,45000.0,-1.762039,1
2020-08-04 13:36:11.375492,45005.0,45000.0,-1.6590490000000002,1
2020-08-04 13:36:11.381469,45005.0,45000.0,-1.7035150000000001,1
2020-08-04 13:36:11.386469,45005.0,45000.0,-1.66442,1
2020-08-04 13:36:11.392472,45005.0,45000.0,-1.6524279999999998,1
2020-08-04 13:36:11.397479,45005.0,45000.0,-1.678761,1
2020-08-04 13:36:11.404472,45005.0,45000.0,-1.661923,1
2020-08-04 13:36:11.410467,45005.0,45000.0,-1.604502,1
2020-08-04 13:36:11.415469,45004.0,45000.0,-1.645877,1
2020-08-04 13:36:11.420472,45004.0,45000.0,-1.609257,1
2020-08-04 13:36:11.426476,45004.0,45000.0,-1.5765200000000001,1
2020-08-04 13:36:11.432471,45004.0,45000.0,-1.571682,1
2020-08-04 13:36:11.437492,45004.0,45000.0,-1.545312,1
2020-08-04 13:36:11.443469,45004.0,45000.0,-1.518142,1
2020-08-04 13:36:11.448491,45003.0,45000.0,-1.5740180000000001,1
2020-08-04 13:36:11.454468,45003.0,45000.0,-1.477506,1
2020-08-04 13:36:11.459470,45003.0,45000.0,-1.529291,1
2020-08-04 13:36:11.464504,45003.0,45000.0,-1.469471,1
2020-08-04 13:36:11.470505,45003.0,45000.0,-1.451107,1
2020-08-04 13:36:11.475516,45003.0,45000.0,-1.385661,1
2020-08-04 13:36:11.481505,45002.0,45000.0,-1.394456,1
2020-08-04 13:36:11.487504,45002.0,45000.0,-1.3991799999999999,1
2020-08-04 13:36:11.493506,45002.0,45000.0,-1.36169,1
2020-08-04 13:36:11.499476,45002.0,45000.0,-1.371232,1
2020-08-04 13:36:11.505471,45002.0,45000.0,-1.284333,1
2020-08-04 13:36:11.511467,45002.0,45000.0,-1.328174,1
2020-08-04 13:36:11.516529,45001.0,45000.0,-1.2500149999999999,1
2020-08-04 13:36:11.521563,45001.0,45000.0,-1.260369,1
2020-08-04 13:36:11.527565,45001.0,45000.0,-1.240426,1
2020-08-04 13:36:11.533558,45001.0,45000.0,-1.229265,1
2020-08-04 13:36:11.538561,45001.0,45000.0,-1.212507,1
